feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Proteasome.bacterial	Timepoint	treatment	-6.4416201799774e-06	0.000156342259675581	11	11	0.968812506890812	0.999075791261131
Diaminopimelate.Synthesis.	Timepoint	treatment	-5.22135281840123e-05	0.000130466033169484	11	11	0.708055664990393	0.999075791261131
Pyruvate.formate.lyase.cluster.with.possible.role.in.choline.utilization	Timepoint	treatment	-1.46775118647602e-05	9.29542687903663e-05	11	11	0.882056734466786	0.999075791261131
Ribosome.activity.modulation	Timepoint	treatment	-1.26241612353051e-06	5.30877020591365e-05	11	11	0.982021707156671	0.999075791261131
Copper.homeostasis..copper.tolerance	Timepoint	treatment	-8.87998247922231e-06	6.39488923149366e-05	11	11	0.895488293688559	0.999075791261131
Nucleoside.uptake.and.degradation.cluster	Timepoint	treatment	8.10779383616756e-05	0.000268037783998455	11	11	0.769155067709219	0.999075791261131
Glutathione..Non.redox.reactions	Timepoint	treatment	1.98396454563361e-06	6.24045579931247e-05	11	11	0.975982245923397	0.999075791261131
DAP..1.3.diaminopropane..production	Timepoint	treatment	-6.6882620616509e-05	8.34741888308757e-05	11	11	0.459547817324712	0.999075791261131
Arginine.biosynthesis.via.N.acetyl.L.citrulline	Timepoint	treatment	3.53074229218327e-05	7.61900177866541e-05	11	11	0.663003763102022	0.999075791261131
Peptidyl.prolyl.cis.trans.isomerase	Timepoint	treatment	2.40430239255226e-05	0.000118435362690886	11	11	0.848631269349283	0.999075791261131
Heme.Biosynthesis..protoporphyrin...coproporphyrin..and.siroheme.dependent.pathways	Timepoint	treatment	1.73376142399053e-05	8.57894970110089e-05	11	11	0.848652800696338	0.999075791261131
Cold.shock.proteins.of.CSP.family	Timepoint	treatment	-6.93172983947511e-06	3.94021007568981e-05	11	11	0.867512665336342	0.999075791261131
TCA.Cycle	Timepoint	treatment	0.000415615766898255	0.000137862473221244	11	11	0.0428018019122865	0.999075791261131
Coenzyme.A....gjo	Timepoint	treatment	4.00481050937159e-05	3.30322835074263e-05	11	11	0.292235284661015	0.999075791261131
Dihydroxyacetone.kinases	Timepoint	treatment	2.23669128542994e-05	0.000137558343183262	11	11	0.877681831562835	0.999075791261131
Resistance.to.Vancomycin.and.Teicoplanin	Timepoint	treatment	-4.75267277411705e-05	6.76634040944497e-05	11	11	0.521026647645002	0.999075791261131
Sporulation.Cluster	Timepoint	treatment	-0.000118846413365448	9.02030349960805e-05	11	11	0.243657949491436	0.999075791261131
Coat.proteins.CotJABC	Timepoint	treatment	-1.60347686653748e-06	7.76195176597945e-05	11	11	0.984523449479311	0.999075791261131
GDP.fucose.to.mannose.1P.module	Timepoint	treatment	0.000136498574619799	0.000326770738707126	11	11	0.697231908262977	0.999075791261131
Ribosomal.hibernation.related.cluster	Timepoint	treatment	4.52960823411667e-05	0.000142539492207455	11	11	0.766307857121504	0.999075791261131
Nickel.requiring	Timepoint	treatment	-3.3530885450762e-05	0.000224973440140497	11	11	0.888326512264068	0.999075791261131
Succinate.dehydrogenase.and.Fumarate.reductase.cpmlexes	Timepoint	treatment	-2.40963425611289e-06	0.000102043464247051	11	11	0.982261709055448	0.999075791261131
Threonylcarbamoyladenosine	Timepoint	treatment	-6.50868304323337e-05	7.41804275806335e-05	11	11	0.427781951196968	0.999075791261131
Conjugative.transposon..Bacteroidales	Timepoint	treatment	0.000936358774014656	0.00186606976961256	11	11	0.627866502356907	0.999075791261131
Choline.uptake.and.conversion.to.betaine.clusters	Timepoint	treatment	0.000100153290110827	6.18912588471151e-05	11	11	0.17568971080317	0.999075791261131
Acetolactate.synthase.subunits	Timepoint	treatment	-0.000120202926673513	4.7827937318804e-05	11	11	0.0648597444968122	0.999075791261131
Hydroxy.fatty.acid.production.as.stress.response	Timepoint	treatment	-5.6223158437414e-05	3.40469437386075e-05	11	11	0.171855611570896	0.999075791261131
Fructoselysine.and.glucoselysine	Timepoint	treatment	-4.30872628229827e-05	4.82883260878975e-05	11	11	0.421688274813755	0.999075791261131
Polymyxin.resistance..lipid.A.modifications.with.4.amino.4.deoxy.L.arabinose	Timepoint	treatment	-0.000106191337443623	0.000108063861658888	11	10	0.374952757873275	0.999075791261131
Cyclic.Di.GMP.Turnover.Proteins	Timepoint	treatment	-0.000134884491666744	3.19036215652087e-05	11	11	0.0131554307040057	0.999075791261131
L.fucose.dissimilation.cluster	Timepoint	treatment	9.25673567666951e-05	0.000124270287551398	11	11	0.491416584900007	0.999075791261131
Glycolysis.and.Gluconeogenesis..including.Archaeal.enzymes	Timepoint	treatment	0.000120358472160347	0.000143120863903681	11	11	0.454968130012471	0.999075791261131
Menaquinone.biosynthesis.from.chorismate.via.1.4.dihydroxy.6.naphthoate	Timepoint	treatment	-9.56879934507918e-05	0.000107378004005316	11	11	0.416679418868482	0.999075791261131
Adenylylsulfate.reductase	Timepoint	treatment	-0.000110203498667832	5.68690392416244e-05	11	11	0.123466463383188	0.999075791261131
Twin.arginine.translocation.system	Timepoint	treatment	-2.86910083038161e-06	5.22186646727921e-05	11	11	0.958829467011385	0.999075791261131
Threonine.synthase.cluster	Timepoint	treatment	-8.1790041801898e-05	6.58669172442375e-05	11	11	0.270611131328024	0.999075791261131
Citrate.lyase	Timepoint	treatment	6.19699968037265e-05	4.34971176864476e-05	11	11	0.223790684250562	0.999075791261131
Nucleoside.triphosphate.pyrophosphohydrolase.MazG	Timepoint	treatment	-1.38062845963486e-05	6.87162684466705e-05	11	11	0.845230460112525	0.999075791261131
Glycolate..glyoxylate.interconversions	Timepoint	treatment	-5.1679482317921e-05	0.00012061968484509	11	11	0.686016036135388	0.999075791261131
NAD.and.NADP.cofactor.biosynthesis.bacterial	Timepoint	treatment	4.26323186747841e-05	7.04794604275993e-05	11	11	0.574828822525631	0.999075791261131
GMP.synthase	Timepoint	treatment	-7.92781812275556e-05	7.77054811629186e-05	11	11	0.363013340706163	0.999075791261131
Spore.germinant.receptors	Timepoint	treatment	-0.000164197273698356	0.000136011568550998	11	11	0.291513428236071	0.999075791261131
X2.ketoacid.oxidoreductases.disambiguation	Timepoint	treatment	9.40977180106496e-05	6.17783590627684e-05	11	11	0.199316639458294	0.999075791261131
Lipoic.acid.metabolism	Timepoint	treatment	8.7083687385718e-05	9.90700971296481e-05	11	11	0.448951937854264	0.999075791261131
Type.VI.secretion.system	Timepoint	treatment	-6.85747300735537e-05	4.07988276677841e-05	11	11	0.16554100432237	0.999075791261131
Carbon.storage.regulator	Timepoint	treatment	-8.72355738187772e-05	6.78765073687521e-05	11	11	0.262378161987299	0.999075791261131
Spore.germination	Timepoint	treatment	9.78119714142138e-05	6.77087363243674e-05	11	11	0.209270130893495	0.999075791261131
Muconate.lactonizing.enzyme.family	Timepoint	treatment	9.917821097746e-06	6.82436628059577e-05	11	11	0.891027506755948	0.999075791261131
Type.4.secretion.and.conjugative.transfer	Timepoint	treatment	-7.00301571880466e-05	4.07953708858834e-05	11	10	0.158482761150769	0.999075791261131
Osmoregulation	Timepoint	treatment	1.37710025599398e-05	9.18262482792149e-05	11	11	0.884096892156946	0.999075791261131
Programmed.frameshift	Timepoint	treatment	2.52267109892e-05	6.76221066360035e-05	11	11	0.7256904809871	0.999075791261131
Cytochrome.d.ubiquinol.oxidase.operon	Timepoint	treatment	2.60553455105915e-05	9.63130694714614e-05	11	11	0.801565839148556	0.999075791261131
Universal.stress.protein.family	Timepoint	treatment	-3.72771978845316e-05	6.63981279081914e-05	11	11	0.600590991978998	0.999075791261131
Lpt.lipopolysaccharide.transport.system	Timepoint	treatment	0.00015458231385074	0.000198755871737915	11	11	0.486791751118114	0.999075791261131
P2.like.phage	Timepoint	treatment	-8.12470107654595e-05	4.86474352406791e-05	11	11	0.166332202843346	0.999075791261131
L.fucose.utilization	Timepoint	treatment	0.000205971245358229	9.49862624658337e-05	11	11	0.117595780371854	0.999075791261131
Indole.pyruvate.oxidoreductase.complex	Timepoint	treatment	0.000164364461501063	9.22253885500704e-05	11	11	0.183808779043407	0.999075791261131
Bacitracin.resistance	Timepoint	treatment	9.05446921474598e-06	3.49500930440658e-05	11	11	0.807985801414214	0.999075791261131
Ethanolamine.utilization	Timepoint	treatment	1.51911381790094e-05	3.59836758281749e-05	11	11	0.692920378102855	0.999075791261131
Anaerobic.dimethyl.sulfoxide.reductase..EC.1.8.5.3.	Timepoint	treatment	3.17746367772604e-05	6.89013190770375e-05	11	11	0.669314564465812	0.999075791261131
Cobalamin.synthesis	Timepoint	treatment	3.17269692012629e-06	6.10295068507943e-05	11	11	0.959675199377093	0.999075791261131
Phosphonate.metabolism	Timepoint	treatment	3.05135251500389e-05	2.94146272384082e-05	11	11	0.360631410573924	0.999075791261131
Pyruvate.formate.lyase.cluster	Timepoint	treatment	4.88864608422773e-06	0.000102517712466193	11	11	0.964098827678286	0.999075791261131
Calvin.Benson.cycle	Timepoint	treatment	-4.49429684946651e-05	2.49305927350202e-05	11	11	0.143879660557377	0.999075791261131
Wall.polysaccharide.pyruvylation	Timepoint	treatment	-4.31573597141847e-05	4.36971312070174e-05	11	11	0.371955059778708	0.999075791261131
Cadmium.resistance	Timepoint	treatment	0.000110891318197769	8.48837430067207e-05	11	11	0.252205306794697	0.999075791261131
Iron.transport.system.including.ABC.transporter	Timepoint	treatment	-6.27164808085971e-05	0.000135324890301023	11	11	0.65404456725033	0.999075791261131
Outer.membrane	Timepoint	treatment	0.000103429570305354	0.000115135932380151	11	11	0.425502791180705	0.999075791261131
ESAT.6.proteins.secretion.system.in.Firmicutes.and.Actinobacteria	Timepoint	treatment	-5.49783706753022e-05	4.88092861737967e-05	11	11	0.320390635660455	0.999075791261131
Histidine.Degradation	Timepoint	treatment	0.000128460332005119	6.84040544983379e-05	11	11	0.13758862972036	0.999075791261131
Na.driven.2.hydroxyglutarate.pathway	Timepoint	treatment	-1.9228062677558e-05	2.85560838294685e-05	11	11	0.536068223894763	0.999075791261131
Formaldehyde.assimilation..Ribulose.monophosphate.pathway	Timepoint	treatment	8.23140544770526e-05	6.30705151654899e-05	11	11	0.257224592636986	0.999075791261131
Peptide.methionine.sulfoxide.reductase	Timepoint	treatment	3.68592904047413e-05	6.57714983428352e-05	11	11	0.603668163356332	0.999075791261131
Macrolides..lincosamides..streptogramins..ketolides..oxazolidinones..MLSKO..resistance..efflux.systems	Timepoint	treatment	-1.52876370851932e-05	4.06333802732678e-05	11	11	0.724190410007238	0.999075791261131
Tricarboxylate.transport.system	Timepoint	treatment	2.16575970712643e-05	5.17859763106999e-05	11	11	0.698225581746011	0.999075791261131
Cob.I.alamin.adenosyltransferase	Timepoint	treatment	0.000101980479875669	3.06313372309702e-05	11	11	0.0282815232106844	0.999075791261131
A.new.toxin...antitoxin.system	Timepoint	treatment	-3.17823896774047e-05	5.74037073214076e-05	11	11	0.603801810628807	0.999075791261131
Tripartite.multidrug.efflux.systems..of.RND.type..AcrAB.TolC.and.related.transporters	Timepoint	treatment	-3.5980434648855e-05	1.9794817145857e-05	11	9	0.141750703317475	0.999075791261131
Tagatose.utilization	Timepoint	treatment	-0.000159665542562823	0.000471263764967533	11	11	0.742528820739169	0.999075791261131
Aspartate.to.Homoserine.module	Timepoint	treatment	9.28915198498969e-06	2.30330236228104e-05	11	11	0.706446043849466	0.999075791261131
General.Secretion.Pathway	Timepoint	treatment	-2.95774800956569e-05	2.48745244309698e-05	11	9	0.297051984140158	0.999075791261131
Siderophore.assembly.kit	Timepoint	treatment	-2.15850624475068e-05	2.41318560650486e-05	11	11	0.419393124604251	0.999075791261131
Menaquinone.biosynthesis.from.chorismate.via.1.4.dihydroxy.2.naphthoate	Timepoint	treatment	8.6683297891962e-05	0.000220450955622367	11	11	0.70331702549615	0.999075791261131
Arginine.decarboxylase.and.Agmatinase.cluster	Timepoint	treatment	2.23964233402711e-05	2.2001645817405e-05	11	11	0.362434457848439	0.999075791261131
IbrA.and.IbrB..co.activators.of.prophage.gene.expression	Timepoint	treatment	0.000180878163859736	5.98147131400572e-05	11	11	0.0364907751856185	0.999075791261131
Respiratory.Complex.I	Timepoint	treatment	0.000127542923637362	0.000218906346967342	11	11	0.574442808071741	0.999075791261131
Periplasmic.disulfide.interchange	Timepoint	treatment	9.24766754235357e-05	5.19537727583494e-05	11	11	0.171757329570692	0.999075791261131
Protection.from.Reactive.Oxygen.Species	Timepoint	treatment	7.40603245967059e-05	3.59155454485645e-05	11	11	0.134537604410484	0.999075791261131
Gram.negative.cluster	Timepoint	treatment	-2.52885235750649e-05	1.67951644216633e-05	11	11	0.204482261716114	0.999075791261131
Denitrifying.reductase.gene.clusters	Timepoint	treatment	-3.44046911128913e-05	6.14203250988457e-05	11	11	0.602353620448454	0.999075791261131
Two.partner.secretion.pathway..TPS.	Timepoint	treatment	-1.62557046928532e-06	1.69465468366442e-05	11	9	0.9280260078196	0.999075791261131
Urease.subunits	Timepoint	treatment	-2.66502703419053e-05	7.98054941468658e-05	11	11	0.754771962924142	0.999075791261131
Branched.chain.amino.acids.and.alpha.keto.acids.utilization.as.energy.sources	Timepoint	treatment	0.00027195262925997	0.000215496647614754	11	11	0.284546942909941	0.999075791261131
Glycine.reductase..sarcosine.reductase.and.betaine.reductase	Timepoint	treatment	-1.88390771035899e-06	2.28730934807714e-05	11	11	0.938587819558506	0.999075791261131
Siderophore.Enterobactin	Timepoint	treatment	-3.11165999576118e-05	1.83802190976957e-05	11	11	0.162774917043688	0.999075791261131
Fet.iron.export.system	Timepoint	treatment	4.3943857947465e-05	3.32219190520748e-05	11	11	0.255782495484047	0.999075791261131
Colicin.V.and.Bacteriocin.Production.Cluster	Timepoint	treatment	0.00019611623649591	0.000168839488059843	11	11	0.318184650806978	0.999075791261131
A.Hypothetical.Protein.Related.to.Proline.Metabolism	Timepoint	treatment	-1.4555228924926e-05	0.000112086674748392	11	11	0.899535619570057	0.999075791261131
Ubiquinone.biosynthesis	Timepoint	treatment	-3.40674402315981e-05	1.91221079934941e-05	11	10	0.146230557365954	0.999075791261131
Colanic.acid.synthesis	Timepoint	treatment	-2.2637856719402e-05	1.42970764570912e-05	11	10	0.186135304159128	0.999075791261131
L.ascorbate.utilization..and.related.gene.clusters.	Timepoint	treatment	-3.04888221696366e-05	1.53618216835585e-05	11	11	0.116508938748009	0.999075791261131
Streptococcal.Hyaluronic.Acid.Capsule	Timepoint	treatment	-3.28913407584602e-05	2.45737707491696e-05	11	11	0.213569668874625	0.999075791261131
Aromatic.amino.acid.interconversions.with.aryl.acids	Timepoint	treatment	0.000100920485132326	3.70729032722309e-05	11	11	0.0533529384893794	0.999075791261131
Sex.pheromones.in.Enterococcus.faecalis.and.other.Firmicutes	Timepoint	treatment	3.73919166035998e-05	4.92125422006002e-05	11	11	0.487912483535541	0.999075791261131
Glutathione..Redox.cycle	Timepoint	treatment	-1.42039814684575e-05	3.70016283273379e-05	11	11	0.717207592840806	0.999075791261131
Possible.RNA.modification.and.stress.response.cluster	Timepoint	treatment	0.000153828624657797	0.000270017216097977	11	11	0.611353024297503	0.999075791261131
Lipopolysaccharide.in.K12	Timepoint	treatment	-1.84228949561093e-05	9.98235858042057e-06	11	9	0.0676634499952372	0.999075791261131
Carnitine.operon	Timepoint	treatment	-6.16819620984575e-06	1.87577576964553e-05	11	11	0.757042371448138	0.999075791261131
Purine.catabolism.in.Bacillus.subtilis	Timepoint	treatment	-4.81227426552847e-06	9.94944936076293e-06	11	11	0.629562640373314	0.999075791261131
ESAT.6.proteins.secretion.system.in.Mycobacteria..locus.ESX.1.	Timepoint	treatment	-3.69492321555538e-05	2.44423309599506e-05	11	10	0.201596920892045	0.999075791261131
Enoyl..ACP..reductases.disambiguation	Timepoint	treatment	-2.92010541779407e-05	0.000121021919605955	11	11	0.814739819809873	0.999075791261131
SpoVS.protein.family	Timepoint	treatment	9.23527592860269e-06	3.82593982587097e-05	11	11	0.819060386275229	0.999075791261131
Beta.lactamases.Ambler.class.B	Timepoint	treatment	-1.47943008889812e-05	2.39877835317334e-05	11	11	0.564827687940642	0.999075791261131
Taurine.and.alkanesulfonate.utilization.as.sulfur.sources	Timepoint	treatment	-2.15849155899002e-05	1.30513522397049e-05	11	11	0.170667982250054	0.999075791261131
Enterobacterial.common.antigen..LPS.O.antigen.	Timepoint	treatment	-8.05353179778612e-06	1.33159081375787e-05	11	11	0.575418250730099	0.999075791261131
Maintenance.of.outer.membrane.lipid.asymmetry	Timepoint	treatment	1.52070516539086e-05	7.6225164033917e-05	11	11	0.857336939528197	0.999075791261131
Lipoprotein.transporter.to.outer.membrane.Lol	Timepoint	treatment	0.00010018377283091	0.000105022163251568	11	11	0.407077560428659	0.999075791261131
Tripartite.multidrug.efflux.systems..of.MFS.type..EmrKY.TolC.and.EmrAB.TolC	Timepoint	treatment	-2.35560944760131e-05	1.26253439378379e-05	11	10	0.132511112527313	0.999075791261131
Molybdopterin.cytosine.dinucleotide	Timepoint	treatment	2.85746015817565e-06	3.18434681252851e-05	11	11	0.932430725468906	0.999075791261131
Glutathione..Biosynthesis.and.gamma.glutamyl.cycle	Timepoint	treatment	-1.20142362703384e-05	7.72165821261591e-06	11	11	0.119839801129543	0.999075791261131
Efflux.ABC.transporter.YadGH	Timepoint	treatment	-1.93046383088554e-05	1.11841521708079e-05	11	8	0.156696993435592	0.999075791261131
Putative.TldE.TldD.proteolytic.complex	Timepoint	treatment	7.36217601297114e-05	2.31172518803437e-05	11	11	0.0305164367601195	0.999075791261131
beta.Barrel.Assembly.Machinery	Timepoint	treatment	-1.51617421485784e-05	4.83729655638821e-06	11	11	0.390333225042355	0.999075791261131
Mu.like.phage	Timepoint	treatment	-9.5617938752149e-06	4.71424145978606e-06	11	9	0.424662746125422	0.999075791261131
Inner.membrane.proteins.of.MarC.family..not.involved.in.antibiotic.resistance	Timepoint	treatment	0.000111335571338535	7.9307003476454e-05	11	11	0.248838964560259	0.999075791261131
DNA.repair..bacterial.UmuCD.system	Timepoint	treatment	-3.65674840832896e-05	2.25982672652526e-05	11	11	0.168735089675575	0.999075791261131
Bacterial.Sphingolipids	Timepoint	treatment	3.76618104009452e-05	8.72363725238272e-05	11	11	0.687666541563525	0.999075791261131
D.threonate..L.threonate.and.D.erythronate.utilization	Timepoint	treatment	-1.14817315442005e-05	1.13401950110385e-05	11	11	0.364318827944014	0.999075791261131
BtuS.PduT.gene.cluster.for.metalloporphyrine.salvage	Timepoint	treatment	0.000144591560136556	0.000195793483242787	11	11	0.510145950471606	0.999075791261131
Sulphoglycolysis	Timepoint	treatment	-1.479173254651e-05	8.4287756486287e-06	11	11	0.0795225242311966	0.999075791261131
Butyrate.kinase.pathway	Timepoint	treatment	-1.91022496329353e-05	1.78643439394925e-05	11	11	0.342553421440026	0.999075791261131
Polymyxin.resistance	Timepoint	treatment	-1.24961821064567e-05	1.32564183278439e-05	11	9	0.394277539499858	0.999075791261131
Inositol.containing.phospholipids	Timepoint	treatment	7.2082281618222e-05	3.30917585557969e-05	11	11	0.0940159672607581	0.999075791261131
Forespore.to.mother.cell.channel	Timepoint	treatment	-4.1403199641479e-05	7.42483494951356e-05	11	11	0.590694127917984	0.999075791261131
Formate.dehydrogenase	Timepoint	treatment	1.66613456582529e-05	4.91205149594301e-05	11	11	0.74224454402763	0.999075791261131
Sporulation.gene.orphans	Timepoint	treatment	2.708323883703e-05	3.32174172977363e-05	11	11	0.456868705620194	0.999075791261131
Tol.Pal.Cell.Envelope.Complex	Timepoint	treatment	-1.21839353689797e-05	4.473661141516e-06	11	11	0.324508184578016	0.999075791261131
Cytochrome.bo.ubiquinol.oxidase.	Timepoint	treatment	-1.75871137966265e-05	1.04840968272948e-05	11	6	0.0975270433771992	0.999075791261131
Salmochelin.mediated.Iron.Acquisition	Timepoint	treatment	-8.96644837424052e-06	1.11067847614522e-05	11	8	0.422842793015257	0.999075791261131
Bacteroides.capsular.polysaccharide.transcription.antitermination.proteins	Timepoint	treatment	0.000224750262670128	0.000219956941667017	11	11	0.384725281717941	0.999075791261131
Trimethylamine.N.oxide.operon	Timepoint	treatment	-1.63747588660784e-05	7.98998319528685e-06	11	8	0.0404231184551555	0.999075791261131
Type.III.secretion.systems	Timepoint	treatment	-1.9968503101876e-05	1.12393417908577e-05	11	10	0.14546587178409	0.999075791261131
Oligopeptide.degradation.cluster	Timepoint	treatment	-1.17544196586556e-05	8.88275286080699e-06	11	11	0.18662259893474	0.999075791261131
Acetoin..butanediol.metabolism	Timepoint	treatment	3.42873509341464e-05	1.29538252180394e-05	11	11	0.0536003556026601	0.999075791261131
Glyoxylate.bypass	Timepoint	treatment	-1.08430825916875e-05	8.4416673200057e-06	11	9	0.199256387625887	0.999075791261131
Post.translational.modification.of.proteins	Timepoint	treatment	-1.71360540161408e-05	9.55316811009029e-06	11	11	0.0749498992203087	0.999075791261131
Possible.new.toxin.antitoxin.system.including.DivIC	Timepoint	treatment	-3.41656200548366e-05	5.15271286422937e-05	11	11	0.523908792155843	0.999075791261131
Adaptation.to.d.cysteine	Timepoint	treatment	3.89353988086717e-06	6.38591196299036e-06	11	11	0.546916473600149	0.999075791261131
Tolerance.to.colicin.E2.and.CreBC.signal.transduction.system	Timepoint	treatment	-1.19114878235084e-06	9.31106811534485e-06	11	11	0.898341394727397	0.999075791261131
Fatty.acid.degradation	Timepoint	treatment	0.00010258549399968	7.8560822152995e-05	11	11	0.269622719885614	0.999075791261131
Aerotolerance.operon	Timepoint	treatment	5.8128480473905e-05	0.000170199588692702	11	11	0.753213251747557	0.999075791261131
Glutamate.dehydrogenases	Timepoint	treatment	0.000138213816814128	6.20854970237431e-05	11	11	0.0987788106597286	0.999075791261131
Possible.DNA.repair.related.cluster	Timepoint	treatment	-1.64120025174308e-05	9.77246152683374e-06	11	11	0.0956883382465164	0.999075791261131
Hexose.phosphate.transport.system	Timepoint	treatment	-9.53842873789445e-06	4.57909897237049e-06	11	9	0.393032634646376	0.999075791261131
BarA.UvrY.SirA..two.component.regulatory.system	Timepoint	treatment	-1.62245392252295e-05	6.8144886932182e-06	11	11	0.0196667731687562	0.999075791261131
Photorespiration..oxidative.C2.cycle.	Timepoint	treatment	4.02721280781484e-06	9.67735582569408e-06	11	11	0.677976530177204	0.999075791261131
L.galactonate.utilization	Timepoint	treatment	-1.14257411309833e-05	6.343332618587e-06	11	7	0.083256620419463	0.999075791261131
Siderophore.Aerobactin	Timepoint	treatment	-1.03070809334423e-05	6.31957935194546e-06	11	10	0.115487579002431	0.999075791261131
Peptide.ABC.transport.system.Sap	Timepoint	treatment	-1.1563165752606e-05	5.56663318350116e-06	11	8	0.0859517825901796	0.999075791261131
Na.translocating.NADH.quinone.oxidoreductase	Timepoint	treatment	2.48228678222792e-05	0.000135709988979821	11	11	0.867365643974442	0.999075791261131
p.Aminobenzoyl.Glutamate.Utilization	Timepoint	treatment	-1.14099428320119e-05	7.31799445336401e-06	11	11	0.119800768544208	0.999075791261131
Glutathione.dependent.pathway.of.formaldehyde.detoxification	Timepoint	treatment	-1.18992025976348e-05	6.86625713241305e-06	11	8	0.0865446492462961	0.999075791261131
ZraPRS.based.zinc.resistance	Timepoint	treatment	-3.47942152013215e-06	6.46161279042084e-06	11	11	0.593687998410305	0.999075791261131
Tripartite.multidrug.efflux.systems..of.MFS.type..in.Gram.negative.bacteria	Timepoint	treatment	2.60833272305807e-05	0.00012205361794574	11	11	0.835540826332948	0.999075791261131
Putrescine.utilization	Timepoint	treatment	-1.63879725722505e-05	9.24730543079524e-06	11	11	0.0778888712612307	0.999075791261131
Encapsulation.of.DyP.type.peroxidase.or.ferritin.like.protein.oligomers	Timepoint	treatment	1.59954195462172e-05	1.50450357776621e-05	11	11	0.338912085687318	0.999075791261131
Iron.acquisition.in.Streptococcus	Timepoint	treatment	7.95982517270057e-05	6.31076526948945e-05	11	11	0.270194366380881	0.999075791261131
Glutaconate.CoA.transferase.or.3.oxoadipate.CoA.transferase.Subunits	Timepoint	treatment	-2.13357654693179e-06	6.95020844869637e-06	11	11	0.759396379041682	0.999075791261131
Polymyxin.resistance..lipid.A.modifications.with.phosphoethanolamine	Timepoint	treatment	-1.11699128534631e-05	5.46762878841995e-06	11	11	0.0992738660378749	0.999075791261131
Thiamin..hydroxymethylpyrimidine.selected.transporters	Timepoint	treatment	-2.3982001114253e-05	3.02437631587376e-05	11	11	0.448201280125299	0.999075791261131
MukBEF.Chromosome.Condensation	Timepoint	treatment	-1.34037257360881e-05	8.33346402458229e-06	11	7	0.107978863761842	0.999075791261131
Phage.shock.protein.operon	Timepoint	treatment	-9.22104952217741e-06	6.44526121567223e-06	11	8	0.161840771153182	0.999075791261131
Acyl.CoA.thioesterase.II	Timepoint	treatment	-1.83375420972882e-05	3.7095228609473e-05	11	11	0.632909412574337	0.999075791261131
Listeria.Pathogenicity.Island.LIPI.1.extended	Timepoint	treatment	-9.88796444071291e-07	4.33804562107631e-05	11	11	0.982697293199253	0.999075791261131
Arginine.succinyltransferase.pathway	Timepoint	treatment	-5.28724780577843e-06	4.29290978086412e-06	11	11	0.499592955320097	0.999075791261131
Ribosomal.protein.S5p.acylation	Timepoint	treatment	-6.47568879451822e-05	2.68571967226911e-05	11	11	0.0693148367925673	0.999075791261131
Dioxygenolytic.carbon.monoxide.forming.enzymes	Timepoint	treatment	-1.07328856328612e-05	6.29653065120622e-06	11	7	0.100838735048755	0.999075791261131
Multidrug.resistance.RND.efflux.system.MexEFOprN	Timepoint	treatment	5.26299568342948e-05	9.4259778918086e-05	11	11	0.59022348776523	0.999075791261131
Quinone.oxidoreductase.family	Timepoint	treatment	1.92918487132916e-06	9.81812011866485e-06	11	11	0.844623604667569	0.999075791261131
Urea.carboxylase.and.Allophanate.hydrolase.cluster	Timepoint	treatment	2.00051370187023e-05	5.92390566267397e-05	11	11	0.743331052874872	0.999075791261131
Rcs.two.component.regulator.of.capsule.synthesis	Timepoint	treatment	-8.34712857722603e-06	3.4376599788785e-06	11	11	0.30961741933863	0.999075791261131
Lysine.leader.peptide	Timepoint	treatment	-8.18799632146332e-06	3.3190294996015e-06	11	11	0.304500945772745	0.999075791261131
Tripartite.multidrug.efflux.systems..of.RND.type..MdtABC.TolC	Timepoint	treatment	-6.66190960568649e-06	5.05350079510432e-06	11	8	0.838647507489024	0.999075791261131
Barnase.barstar.complex	Timepoint	treatment	2.90018230398362e-05	1.4820975075124e-05	11	11	0.118853633851265	0.999075791261131
HipAB.system.implicated.in.growth.arrest..persistence.and.drug.tolerance	Timepoint	treatment	1.34594833731572e-05	1.31356230960112e-05	11	11	0.354103742163354	0.999075791261131
Rut.pathway.of.pyrimidine.degradation	Timepoint	treatment	-5.88394046376346e-06	2.95478480965692e-06	11	8	0.352148572804869	0.999075791261131
D.allose.utilzation	Timepoint	treatment	-4.72859027359305e-06	7.96917947375232e-06	11	11	0.552949875718426	0.999075791261131
EnvZ.and.OmpR.regulon	Timepoint	treatment	-6.34493818219709e-06	2.98528768610079e-06	11	9	0.336559786139617	0.999075791261131
Sugar.phosphate.stress.regulation	Timepoint	treatment	-8.20873203151403e-06	6.02456100272221e-06	11	8	0.193536557597163	0.999075791261131
L.rhamnonate.utilization.cluster	Timepoint	treatment	-6.12002102179124e-06	4.84848769858451e-06	11	7	0.575651207863671	0.999075791261131
Phospholipid.and.Fatty.acid.biosynthesis.related.cluster	Timepoint	treatment	-8.06624375429357e-06	6.69802578686294e-06	11	9	0.232575851840517	0.999075791261131
Oxaloacetate.decarboxylase.Na.pump	Timepoint	treatment	9.8250133480205e-05	6.7566989573308e-05	11	11	0.243611728536508	0.999075791261131
Uridine.to.beta.Alanine.and.Thymine.to.3.aminoisobutanoate.module	Timepoint	treatment	2.57597311357739e-05	3.07418118887389e-05	11	11	0.442423500839124	0.999075791261131
Biofilm.Adhesin.Biosynthesis	Timepoint	treatment	-5.86885927055829e-06	1.69894685221823e-06	11	10	0.322612763489795	0.999075791261131
